cell_id,cell_cycle_state,new_cell_cycle_state,checked,corrected
SA1044-A96139A-R25-C27,S,S,False,False
SA1044-A96139A-R25-C31,S,S,False,False
SA1044-A96139A-R25-C33,S,S,False,False
SA1044-A96139A-R25-C47,G2,G2,False,False
SA1044-A96139A-R25-C51,G2,G2,False,False
SA1044-A96139A-R26-C11,G1,S,True,True
SA1044-A96139A-R26-C15,G1,G1,False,False
SA1044-A96139A-R26-C17,G1,G1,False,False
SA1044-A96139A-R26-C25,S,S,False,False
SA1044-A96139A-R26-C28,S,S,False,False
SA1044-A96139A-R26-C29,S,S,False,False
SA1044-A96139A-R26-C31,S,S,False,False
SA1044-A96139A-R26-C34,S,S,False,False
SA1044-A96139A-R26-C43,G2,G2,False,False
SA1044-A96139A-R26-C45,G2,G2,False,False
SA1044-A96139A-R26-C46,G2,G2,False,False
SA1044-A96139A-R26-C47,G2,G2,False,False
SA1044-A96139A-R26-C48,G2,G2,False,False
SA1044-A96139A-R27-C30,S,S,False,False
SA1044-A96139A-R27-C33,S,S,False,False
SA1044-A96139A-R27-C34,S,S,False,False
SA1044-A96139A-R27-C40,G2,G2,False,False
SA1044-A96139A-R27-C41,G2,G2,False,False
SA1044-A96139A-R27-C45,G2,S,True,True
SA1044-A96139A-R27-C46,G2,G2,False,False
SA1044-A96139A-R27-C47,G2,G2,False,False
SA1044-A96139A-R27-C50,G2,G2,False,False
SA1044-A96139A-R27-C51,G2,G2,False,False
SA1044-A96139A-R27-C53,G2,G2,False,False
SA1044-A96139A-R28-C24,S,S,False,False
SA1044-A96139A-R28-C26,S,S,False,False
SA1044-A96139A-R28-C29,S,S,False,False
SA1044-A96139A-R28-C33,S,S,False,False
SA1044-A96139A-R28-C34,S,S,False,False
SA1044-A96139A-R28-C39,G2,G2,False,False
SA1044-A96139A-R28-C40,G2,G2,False,False
SA1044-A96139A-R28-C41,G2,G2,False,False
SA1044-A96139A-R28-C42,G2,G2,False,False
SA1044-A96139A-R28-C44,G2,G2,False,False
SA1044-A96139A-R28-C45,G2,G2,False,False
SA1044-A96139A-R28-C48,G2,S,True,True
SA1044-A96139A-R28-C53,G2,G2,False,False
SA1044-A96139A-R29-C23,S,S,False,False
SA1044-A96139A-R29-C24,S,S,False,False
SA1044-A96139A-R29-C26,S,S,False,False
SA1044-A96139A-R29-C28,S,S,False,False
SA1044-A96139A-R29-C29,S,S,False,False
SA1044-A96139A-R29-C30,S,S,False,False
SA1044-A96139A-R29-C31,S,S,False,False
SA1044-A96139A-R29-C33,S,S,False,False
SA1044-A96139A-R29-C45,G2,G2,False,False
SA1044-A96139A-R29-C46,G2,G2,False,False
SA1044-A96139A-R29-C47,G2,G2,False,False
SA1044-A96139A-R29-C48,G2,G2,False,False
SA1044-A96139A-R29-C50,G2,G2,False,False
SA1044-A96139A-R29-C51,G2,G2,False,False
SA1044-A96139A-R30-C07,G1,G1,False,False
SA1044-A96139A-R30-C08,G1,G1,False,False
SA1044-A96139A-R30-C28,S,S,False,False
SA1044-A96139A-R30-C29,S,S,False,False
SA1044-A96139A-R30-C30,S,S,False,False
SA1044-A96139A-R30-C31,S,S,False,False
SA1044-A96139A-R30-C34,S,S,False,False
SA1044-A96139A-R30-C35,S,S,False,False
SA1044-A96139A-R30-C36,S,S,False,False
SA1044-A96139A-R30-C37,S,S,False,False
SA1044-A96139A-R30-C48,G2,G2,False,False
SA1044-A96139A-R30-C49,G2,G2,False,False
SA1044-A96139A-R30-C50,G2,G2,False,False
SA1044-A96139A-R30-C52,G2,G2,False,False
SA1044-A96139A-R30-C53,G2,G2,False,False
SA1044-A96139A-R31-C09,G1,G1,False,False
SA1044-A96139A-R31-C10,G1,G1,False,False
SA1044-A96139A-R31-C12,G1,G1,False,False
SA1044-A96139A-R31-C16,G1,G1,False,False
SA1044-A96139A-R31-C18,G1,G1,False,False
SA1044-A96139A-R31-C20,G1,G1,False,False
SA1044-A96139A-R31-C21,G1,S,True,True
SA1044-A96139A-R31-C23,S,S,False,False
SA1044-A96139A-R31-C25,S,S,False,False
SA1044-A96139A-R31-C26,S,S,False,False
SA1044-A96139A-R31-C27,S,S,False,False
SA1044-A96139A-R31-C29,S,S,False,False
SA1044-A96139A-R31-C31,S,S,False,False
SA1044-A96139A-R31-C32,S,S,False,False
SA1044-A96139A-R31-C33,S,S,False,False
SA1044-A96139A-R31-C36,S,S,False,False
SA1044-A96139A-R31-C40,G2,G2,False,False
SA1044-A96139A-R31-C42,G2,G2,False,False
SA1044-A96139A-R31-C43,G2,G2,False,False
SA1044-A96139A-R31-C44,G2,G2,False,False
SA1044-A96139A-R31-C48,G2,G2,False,False
SA1044-A96139A-R32-C10,G1,G1,False,False
SA1044-A96139A-R32-C11,G1,G1,False,False
SA1044-A96139A-R32-C14,G1,G1,False,False
SA1044-A96139A-R32-C19,G1,G1,False,False
SA1044-A96139A-R32-C20,G1,G1,False,False
SA1044-A96139A-R32-C26,S,S,False,False
SA1044-A96139A-R32-C27,S,S,False,False
SA1044-A96139A-R32-C29,S,S,False,False
SA1044-A96139A-R32-C31,S,S,False,False
SA1044-A96139A-R32-C33,S,S,False,False
SA1044-A96139A-R32-C34,S,S,False,False
SA1044-A96139A-R32-C35,S,S,False,False
SA1044-A96139A-R32-C36,S,S,False,False
SA1044-A96139A-R32-C37,S,S,False,False
SA1044-A96139A-R32-C39,G2,G2,False,False
SA1044-A96139A-R32-C40,G2,G2,False,False
SA1044-A96139A-R32-C42,G2,G2,False,False
SA1044-A96139A-R32-C45,G2,G2,False,False
SA1044-A96139A-R32-C48,G2,G2,False,False
SA1044-A96139A-R32-C50,G2,G2,False,False
SA1044-A96139A-R32-C53,G2,G2,False,False
SA1044-A96139A-R33-C07,G1,G1,False,False
SA1044-A96139A-R33-C08,G1,G1,False,False
SA1044-A96139A-R33-C13,G1,G1,False,False
SA1044-A96139A-R33-C14,G1,G1,False,False
SA1044-A96139A-R33-C16,G1,G1,False,False
SA1044-A96139A-R33-C18,G1,G1,False,False
SA1044-A96139A-R33-C19,G1,G1,False,False
SA1044-A96139A-R33-C20,G1,G1,False,False
SA1044-A96139A-R33-C23,S,S,False,False
SA1044-A96139A-R33-C25,S,S,False,False
SA1044-A96139A-R33-C28,S,S,False,False
SA1044-A96139A-R33-C30,S,S,False,False
SA1044-A96139A-R33-C31,S,S,False,False
SA1044-A96139A-R33-C32,S,S,False,False
SA1044-A96139A-R33-C33,S,S,False,False
SA1044-A96139A-R33-C36,S,S,False,False
SA1044-A96139A-R33-C37,S,S,False,False
SA1044-A96139A-R33-C39,G2,S,True,True
SA1044-A96139A-R33-C40,G2,G2,False,False
SA1044-A96139A-R33-C42,G2,G2,False,False
SA1044-A96139A-R33-C43,G2,G2,False,False
SA1044-A96139A-R33-C48,G2,G2,False,False
SA1044-A96139A-R33-C49,G2,G2,False,False
SA1044-A96139A-R33-C52,G2,G2,False,False
SA1044-A96139A-R34-C07,G1,G1,False,False
SA1044-A96139A-R34-C09,G1,G1,False,False
SA1044-A96139A-R34-C12,G1,G1,False,False
SA1044-A96139A-R34-C13,G1,G1,False,False
SA1044-A96139A-R34-C17,G1,G1,False,False
SA1044-A96139A-R34-C23,S,S,False,False
SA1044-A96139A-R34-C24,S,S,False,False
SA1044-A96139A-R34-C25,S,S,False,False
SA1044-A96139A-R34-C26,S,S,False,False
SA1044-A96139A-R34-C28,S,S,False,False
SA1044-A96139A-R34-C30,S,S,False,False
SA1044-A96139A-R34-C32,S,S,False,False
SA1044-A96139A-R34-C33,S,S,False,False
SA1044-A96139A-R34-C34,S,S,False,False
SA1044-A96139A-R34-C36,S,S,False,False
SA1044-A96139A-R34-C37,S,S,False,False
SA1044-A96139A-R34-C40,G2,G2,False,False
SA1044-A96139A-R34-C43,G2,G2,False,False
SA1044-A96139A-R34-C45,G2,G2,False,False
SA1044-A96139A-R34-C48,G2,G2,False,False
SA1044-A96139A-R34-C50,G2,S,True,True
SA1044-A96139A-R34-C51,G2,G2,False,False
SA1044-A96139A-R35-C09,G1,G1,False,False
SA1044-A96139A-R35-C11,G1,G1,False,False
SA1044-A96139A-R35-C13,G1,S,True,True
SA1044-A96139A-R35-C17,G1,G1,False,False
SA1044-A96139A-R35-C18,G1,G1,False,False
SA1044-A96139A-R35-C20,G1,G1,False,False
SA1044-A96139A-R35-C21,G1,G1,False,False
SA1044-A96139A-R35-C23,S,S,False,False
SA1044-A96139A-R35-C24,S,S,False,False
SA1044-A96139A-R35-C26,S,S,False,False
SA1044-A96139A-R35-C27,S,S,False,False
SA1044-A96139A-R35-C28,S,S,False,False
SA1044-A96139A-R35-C31,S,S,False,False
SA1044-A96139A-R35-C32,S,S,False,False
SA1044-A96139A-R35-C33,S,S,False,False
SA1044-A96139A-R35-C35,S,S,False,False
SA1044-A96139A-R35-C36,S,S,False,False
SA1044-A96139A-R35-C40,G2,G2,False,False
SA1044-A96139A-R35-C43,G2,S,True,True
SA1044-A96139A-R35-C44,G2,G2,False,False
SA1044-A96139A-R35-C46,G2,G2,False,False
SA1044-A96139A-R36-C12,G1,G1,False,False
SA1044-A96139A-R36-C17,G1,G1,False,False
SA1044-A96139A-R36-C18,G1,G1,False,False
SA1044-A96139A-R36-C20,G1,G1,False,False
SA1044-A96139A-R36-C24,S,S,False,False
SA1044-A96139A-R36-C26,S,S,False,False
SA1044-A96139A-R36-C28,S,S,False,False
SA1044-A96139A-R36-C29,S,S,False,False
SA1044-A96139A-R36-C30,S,S,False,False
SA1044-A96139A-R36-C31,S,S,False,False
SA1044-A96139A-R36-C32,S,S,False,False
SA1044-A96139A-R36-C33,S,S,False,False
SA1044-A96139A-R36-C34,S,S,False,False
SA1044-A96139A-R36-C36,S,S,False,False
SA1044-A96139A-R36-C40,G2,G2,False,False
SA1044-A96139A-R36-C41,G2,G2,False,False
SA1044-A96139A-R36-C43,G2,G2,False,False
SA1044-A96139A-R36-C49,G2,G2,False,False
SA1044-A96139A-R36-C50,G2,G2,False,False
SA1044-A96139A-R36-C52,G2,G2,False,False
SA1044-A96139A-R37-C07,G1,G1,False,False
SA1044-A96139A-R37-C11,G1,G1,False,False
SA1044-A96139A-R37-C17,G1,G1,False,False
SA1044-A96139A-R37-C23,S,S,False,False
SA1044-A96139A-R37-C27,S,S,False,False
SA1044-A96139A-R37-C28,S,S,False,False
SA1044-A96139A-R37-C29,S,S,False,False
SA1044-A96139A-R37-C30,S,S,False,False
SA1044-A96139A-R37-C32,S,S,False,False
SA1044-A96139A-R37-C33,S,S,False,False
SA1044-A96139A-R37-C35,S,S,False,False
SA1044-A96139A-R37-C36,S,S,False,False
SA1044-A96139A-R37-C37,S,S,False,False
SA1044-A96139A-R37-C39,G2,G2,False,False
SA1044-A96139A-R37-C41,G2,G2,False,False
SA1044-A96139A-R37-C45,G2,S,True,True
SA1044-A96139A-R37-C53,G2,G2,False,False
SA1044-A96139A-R38-C11,G1,G1,False,False
SA1044-A96139A-R38-C13,G1,G1,False,False
SA1044-A96139A-R38-C14,G1,G1,False,False
SA1044-A96139A-R38-C23,S,S,False,False
SA1044-A96139A-R38-C24,S,S,False,False
SA1044-A96139A-R38-C25,S,S,False,False
SA1044-A96139A-R38-C28,S,S,False,False
SA1044-A96139A-R38-C29,S,S,False,False
SA1044-A96139A-R38-C30,S,S,False,False
SA1044-A96139A-R38-C31,S,S,False,False
SA1044-A96139A-R38-C32,S,S,False,False
SA1044-A96139A-R38-C33,S,S,False,False
SA1044-A96139A-R38-C40,G2,G2,False,False
SA1044-A96139A-R38-C51,G2,G2,False,False
SA1044-A96139A-R38-C52,G2,G2,False,False
SA1044-A96139A-R38-C53,G2,G2,False,False
SA1044-A96139A-R39-C08,G1,G1,True,False
SA1044-A96139A-R39-C10,G1,G1,False,False
SA1044-A96139A-R39-C14,G1,G1,False,False
SA1044-A96139A-R39-C15,G1,G1,False,False
SA1044-A96139A-R39-C16,G1,G1,False,False
SA1044-A96139A-R39-C21,G1,G1,False,False
SA1044-A96139A-R39-C24,S,S,False,False
SA1044-A96139A-R39-C26,S,S,False,False
SA1044-A96139A-R39-C27,S,S,False,False
SA1044-A96139A-R39-C29,S,S,False,False
SA1044-A96139A-R39-C30,S,S,False,False
SA1044-A96139A-R39-C31,S,S,False,False
SA1044-A96139A-R39-C37,S,S,False,False
SA1044-A96139A-R39-C41,G2,G2,False,False
SA1044-A96139A-R39-C48,G2,G2,False,False
SA1044-A96139A-R39-C52,G2,G2,False,False
SA1044-A96139A-R40-C07,G1,G1,False,False
SA1044-A96139A-R40-C08,G1,G1,False,False
SA1044-A96139A-R40-C10,G1,G1,False,False
SA1044-A96139A-R40-C12,G1,G1,False,False
SA1044-A96139A-R40-C13,G1,S,True,True
SA1044-A96139A-R40-C15,G1,G1,False,False
SA1044-A96139A-R40-C24,S,S,False,False
SA1044-A96139A-R40-C25,S,S,False,False
SA1044-A96139A-R40-C26,S,S,False,False
SA1044-A96139A-R40-C27,S,S,False,False
SA1044-A96139A-R40-C28,S,S,False,False
SA1044-A96139A-R40-C29,S,S,False,False
SA1044-A96139A-R40-C30,S,S,False,False
SA1044-A96139A-R40-C31,S,S,False,False
SA1044-A96139A-R40-C32,S,S,False,False
SA1044-A96139A-R40-C33,S,S,False,False
SA1044-A96139A-R40-C34,S,S,False,False
SA1044-A96139A-R40-C35,S,S,False,False
SA1044-A96139A-R40-C36,S,S,False,False
SA1044-A96139A-R40-C40,G2,G2,False,False
SA1044-A96139A-R40-C45,G2,G2,False,False
SA1044-A96139A-R40-C46,G2,S,True,True
SA1044-A96139A-R40-C49,G2,G2,False,False
SA1044-A96139A-R40-C51,G2,G2,False,False
SA1044-A96139A-R40-C53,G2,G2,False,False
SA1044-A96139A-R41-C08,G1,G1,False,False
SA1044-A96139A-R41-C10,G1,G1,False,False
SA1044-A96139A-R41-C12,G1,G1,False,False
SA1044-A96139A-R41-C16,G1,G1,False,False
SA1044-A96139A-R41-C18,G1,G1,False,False
SA1044-A96139A-R41-C19,G1,G1,False,False
SA1044-A96139A-R41-C24,S,S,False,False
SA1044-A96139A-R41-C25,S,S,False,False
SA1044-A96139A-R41-C31,S,S,False,False
SA1044-A96139A-R41-C32,S,S,False,False
SA1044-A96139A-R41-C34,S,S,False,False
SA1044-A96139A-R41-C35,S,S,False,False
SA1044-A96139A-R41-C36,S,S,False,False
SA1044-A96139A-R41-C37,S,S,False,False
SA1044-A96139A-R41-C39,G2,G2,False,False
SA1044-A96139A-R41-C45,G2,G2,False,False
SA1044-A96139A-R41-C49,G2,G2,False,False
SA1044-A96139A-R42-C07,G1,G1,False,False
SA1044-A96139A-R42-C09,G1,G1,False,False
SA1044-A96139A-R42-C14,G1,G1,False,False
SA1044-A96139A-R42-C16,G1,G1,False,False
SA1044-A96139A-R42-C19,G1,G1,False,False
SA1044-A96139A-R42-C21,G1,G1,False,False
SA1044-A96139A-R42-C23,S,S,False,False
SA1044-A96139A-R42-C25,S,S,False,False
SA1044-A96139A-R42-C26,S,S,False,False
SA1044-A96139A-R42-C27,S,S,False,False
SA1044-A96139A-R42-C28,S,S,False,False
SA1044-A96139A-R42-C29,S,S,False,False
SA1044-A96139A-R42-C30,S,S,False,False
SA1044-A96139A-R42-C34,S,S,False,False
SA1044-A96139A-R42-C36,S,S,False,False
SA1044-A96139A-R42-C42,G2,G2,False,False
SA1044-A96139A-R42-C50,G2,G2,False,False
SA1044-A96139A-R43-C23,S,S,False,False
SA1044-A96139A-R43-C25,S,S,False,False
SA1044-A96139A-R43-C26,S,S,False,False
SA1044-A96139A-R43-C30,S,S,False,False
SA1044-A96139A-R43-C31,S,S,False,False
SA1044-A96139A-R43-C32,S,S,False,False
SA1044-A96139A-R43-C34,S,S,False,False
SA1044-A96139A-R43-C36,S,S,False,False
SA1044-A96139A-R43-C40,G2,G2,False,False
SA1044-A96139A-R43-C51,G2,G2,False,False
SA1044-A96139A-R43-C52,G2,G2,False,False
SA1044-A96139A-R44-C23,S,S,False,False
SA1044-A96139A-R44-C24,S,S,False,False
SA1044-A96139A-R44-C26,S,S,False,False
SA1044-A96139A-R44-C27,S,S,False,False
SA1044-A96139A-R44-C28,S,S,False,False
SA1044-A96139A-R44-C29,S,S,False,False
SA1044-A96139A-R44-C33,S,S,False,False
SA1044-A96139A-R44-C34,S,S,False,False
SA1044-A96139A-R44-C36,S,S,False,False
SA1044-A96139A-R44-C40,G2,G2,False,False
SA1044-A96139A-R44-C41,G2,G2,False,False
SA1044-A96139A-R44-C42,G2,G2,False,False
SA1044-A96139A-R44-C46,G2,G2,False,False
SA1044-A96139A-R44-C48,G2,G2,False,False
SA1044-A96139A-R44-C51,G2,G2,False,False
SA1044-A96139A-R44-C52,G2,G2,False,False
SA1044-A96139A-R45-C23,S,S,False,False
SA1044-A96139A-R45-C24,S,S,False,False
SA1044-A96139A-R45-C25,S,S,False,False
SA1044-A96139A-R45-C27,S,S,False,False
SA1044-A96139A-R45-C28,S,S,False,False
SA1044-A96139A-R45-C33,S,S,False,False
SA1044-A96139A-R45-C34,S,S,False,False
SA1044-A96139A-R45-C36,S,S,False,False
SA1044-A96139A-R45-C44,G2,G2,False,False
SA1044-A96139A-R45-C46,G2,G2,False,False
SA1044-A96139A-R46-C24,S,S,False,False
SA1044-A96139A-R46-C25,S,S,False,False
SA1044-A96139A-R46-C28,S,S,False,False
SA1044-A96139A-R46-C29,S,S,False,False
SA1044-A96139A-R46-C30,S,S,False,False
SA1044-A96139A-R46-C32,S,S,False,False
SA1044-A96139A-R46-C35,S,S,False,False
SA1044-A96139A-R46-C36,S,S,False,False
SA1044-A96139A-R46-C40,G2,G2,False,False
SA1044-A96139A-R46-C46,G2,G2,False,False
SA1044-A96139A-R47-C24,S,S,False,False
SA1044-A96139A-R47-C26,S,S,False,False
SA1044-A96139A-R47-C29,S,S,False,False
SA1044-A96139A-R47-C33,S,S,False,False
SA1044-A96139A-R47-C34,S,S,False,False
SA1044-A96139A-R47-C35,S,S,False,False
SA1044-A96139A-R47-C36,S,S,False,False
SA1044-A96139A-R47-C37,S,S,False,False
SA1044-A96139A-R47-C40,G2,G2,False,False
SA1044-A96139A-R47-C42,G2,G2,False,False
SA1044-A96139A-R47-C44,G2,G2,False,False
SA1044-A96139A-R47-C52,G2,G2,False,False
SA1044-A96139A-R48-C23,S,S,False,False
SA1044-A96139A-R48-C24,S,S,False,False
SA1044-A96139A-R48-C25,S,S,False,False
SA1044-A96139A-R48-C26,S,S,False,False
SA1044-A96139A-R48-C27,S,S,False,False
SA1044-A96139A-R48-C28,S,S,False,False
SA1044-A96139A-R48-C29,S,S,False,False
SA1044-A96139A-R48-C31,S,S,False,False
SA1044-A96139A-R48-C32,S,S,False,False
SA1044-A96139A-R48-C33,S,S,False,False
SA1044-A96139A-R48-C34,S,S,False,False
SA1044-A96139A-R48-C35,S,S,False,False
SA1044-A96139A-R48-C36,S,S,False,False
SA1044-A96139A-R48-C37,S,S,False,False
SA1044-A96139A-R48-C41,G2,G2,False,False
SA1044-A96139A-R48-C44,G2,G2,False,False
SA1044-A96139A-R48-C49,G2,G2,False,False
SA1044-A96139A-R48-C52,G2,G2,False,False
SA1044-A96139A-R49-C24,S,S,False,False
SA1044-A96139A-R49-C25,S,S,False,False
SA1044-A96139A-R49-C26,S,S,False,False
SA1044-A96139A-R49-C29,S,S,False,False
SA1044-A96139A-R49-C30,S,S,False,False
SA1044-A96139A-R49-C31,S,S,False,False
SA1044-A96139A-R49-C32,S,S,False,False
SA1044-A96139A-R49-C34,S,S,False,False
SA1044-A96139A-R49-C37,S,S,False,False
SA1044-A96139A-R49-C40,G2,G2,False,False
SA1044-A96139A-R49-C42,G2,S,True,True
SA1044-A96139A-R49-C43,G2,S,True,True
SA1044-A96139A-R49-C44,G2,G2,True,False
SA1044-A96139A-R49-C46,G2,G2,False,False
SA1044-A96139A-R49-C48,G2,G2,False,False
SA1044-A96139A-R49-C49,G2,G2,False,False
SA1044-A96139A-R50-C25,S,S,False,False
SA1044-A96139A-R50-C26,S,S,False,False
SA1044-A96139A-R50-C27,S,S,False,False
SA1044-A96139A-R50-C30,S,S,False,False
SA1044-A96139A-R50-C34,S,S,False,False
SA1044-A96139A-R50-C39,G2,G2,False,False
SA1044-A96139A-R50-C40,G2,G2,False,False
SA1044-A96139A-R51-C24,S,S,False,False
SA1044-A96139A-R51-C25,S,S,False,False
SA1044-A96139A-R51-C26,S,S,False,False
SA1044-A96139A-R51-C27,S,S,False,False
SA1044-A96139A-R51-C28,S,S,False,False
SA1044-A96139A-R51-C29,S,S,False,False
SA1044-A96139A-R51-C30,S,S,False,False
SA1044-A96139A-R51-C32,S,S,False,False
SA1044-A96139A-R51-C34,S,S,False,False
SA1044-A96139A-R51-C37,S,S,False,False
SA1044-A96139A-R51-C41,G2,S,True,True
SA1044-A96139A-R51-C48,G2,S,True,True
SA1044-A96139A-R51-C50,G2,G2,False,False
SA1044-A96139A-R52-C39,G2,G2,False,False
SA1044-A96139A-R52-C42,G2,S,True,True
SA1044-A96139A-R52-C44,G2,G2,False,False
SA1044-A96139A-R52-C45,G2,G2,False,False
SA1044-A96139A-R52-C47,G2,G2,False,False
SA1044-A96139A-R52-C51,G2,G2,False,False
SA1044-A96139A-R52-C52,G2,G2,False,False
SA1044-A96139A-R53-C39,G2,G2,False,False
SA1044-A96139A-R53-C42,G2,G2,False,False
SA1044-A96139A-R53-C43,G2,G2,False,False
SA1044-A96139A-R53-C45,G2,G2,False,False
SA1044-A96139A-R53-C47,G2,S,True,True
SA1044-A96139A-R54-C41,G2,G2,True,False
SA1044-A96139A-R54-C46,G2,G2,False,False
SA1044-A96139A-R54-C47,G2,S,True,True
SA1044-A96139A-R54-C49,G2,G2,False,False
SA1044-A96139A-R54-C50,G2,G2,False,False
SA1044-A96139A-R54-C51,G2,G2,False,False
SA1044-A96139A-R55-C44,G2,G2,False,False
SA1044-A96139A-R55-C46,G2,G2,False,False
SA1044-A96139A-R55-C50,G2,G2,False,False
SA1044-A96139A-R55-C51,G2,G2,False,False
SA1044-A96139A-R56-C42,G2,G2,False,False
SA1044-A96139A-R56-C43,G2,G2,False,False
SA1044-A96139A-R56-C47,G2,S,True,True
SA1044-A96139A-R56-C51,G2,S,True,True
SA1044-A96139A-R57-C39,G2,G2,False,False
SA1044-A96139A-R57-C41,G2,G2,False,False
SA1044-A96139A-R57-C43,G2,G2,True,False
SA1044-A96139A-R57-C45,G2,G2,False,False
SA1044-A96139A-R57-C47,G2,S,True,True
SA1044-A96139A-R57-C49,G2,S,True,True
SA1044-A96139A-R57-C51,G2,G2,False,False
SA1044-A96139A-R58-C39,G2,G2,False,False
SA1044-A96139A-R58-C41,G2,G2,False,False
SA1044-A96139A-R58-C43,G2,G2,False,False
SA1044-A96139A-R59-C42,G2,G2,False,False
SA1044-A96139A-R59-C44,G2,G2,False,False
SA1044-A96139A-R59-C47,G2,G2,False,False
SA1044-A96139A-R59-C48,G2,G2,True,False
SA1044-A96139A-R59-C50,G2,G2,False,False
SA1044-A96139A-R60-C40,G2,G2,True,False
SA1044-A96139A-R60-C41,G2,G2,False,False
SA1044-A96139A-R60-C45,G2,G2,False,False
SA1044-A96139A-R60-C46,G2,G2,False,False
SA1044-A96139A-R60-C48,G2,G2,False,False
SA1044-A96139A-R61-C46,G2,G2,False,False
SA1044-A96139A-R61-C50,G2,G2,False,False
SA1044-A96139A-R62-C42,G2,G2,True,False
SA1044-A96139A-R62-C47,G2,G2,False,False
SA1044-A96147A-R03-C07,G1,S,True,True
SA1044-A96147A-R03-C08,G1,G1,False,False
SA1044-A96147A-R03-C09,G1,G1,False,False
SA1044-A96147A-R03-C12,G1,G1,False,False
SA1044-A96147A-R03-C14,G1,G1,False,False
SA1044-A96147A-R03-C15,G1,G1,False,False
SA1044-A96147A-R03-C19,G1,G1,False,False
SA1044-A96147A-R03-C21,G1,G1,False,False
SA1044-A96147A-R03-C25,S,S,False,False
SA1044-A96147A-R03-C28,S,S,False,False
SA1044-A96147A-R03-C29,S,G2,True,True
SA1044-A96147A-R03-C30,S,S,False,False
SA1044-A96147A-R03-C31,S,S,False,False
SA1044-A96147A-R03-C33,S,S,False,False
SA1044-A96147A-R03-C34,S,S,False,False
SA1044-A96147A-R03-C35,S,S,True,False
SA1044-A96147A-R03-C36,S,S,False,False
SA1044-A96147A-R03-C37,S,S,False,False
SA1044-A96147A-R03-C39,G2,S,True,True
SA1044-A96147A-R03-C42,G2,S,True,True
SA1044-A96147A-R03-C49,G2,G2,False,False
SA1044-A96147A-R04-C09,G1,G1,False,False
SA1044-A96147A-R04-C11,G1,G1,False,False
SA1044-A96147A-R04-C12,G1,G1,False,False
SA1044-A96147A-R04-C13,G1,G1,False,False
SA1044-A96147A-R04-C16,G1,G1,False,False
SA1044-A96147A-R04-C17,G1,G1,False,False
SA1044-A96147A-R04-C18,G1,G1,False,False
SA1044-A96147A-R04-C19,G1,G1,False,False
SA1044-A96147A-R04-C23,S,S,True,False
SA1044-A96147A-R04-C24,S,S,False,False
SA1044-A96147A-R04-C33,S,S,False,False
SA1044-A96147A-R04-C34,S,S,False,False
SA1044-A96147A-R04-C37,S,G2,True,True
SA1044-A96147A-R04-C39,G2,G2,False,False
SA1044-A96147A-R04-C42,G2,G2,False,False
SA1044-A96147A-R04-C48,G2,G2,False,False
SA1044-A96147A-R04-C50,G2,G2,False,False
SA1044-A96147A-R05-C09,G1,G1,False,False
SA1044-A96147A-R05-C10,G1,G1,False,False
SA1044-A96147A-R05-C12,G1,G1,False,False
SA1044-A96147A-R05-C16,G1,G1,False,False
SA1044-A96147A-R05-C20,G1,G1,False,False
SA1044-A96147A-R05-C21,G1,G1,False,False
SA1044-A96147A-R05-C23,S,S,False,False
SA1044-A96147A-R05-C24,S,S,False,False
SA1044-A96147A-R05-C27,S,G2,True,True
SA1044-A96147A-R05-C30,S,S,False,False
SA1044-A96147A-R05-C31,S,S,False,False
SA1044-A96147A-R05-C32,S,S,False,False
SA1044-A96147A-R05-C34,S,S,False,False
SA1044-A96147A-R05-C35,S,S,False,False
SA1044-A96147A-R05-C36,S,S,False,False
SA1044-A96147A-R05-C40,G2,G2,False,False
SA1044-A96147A-R05-C41,G2,G2,False,False
SA1044-A96147A-R05-C43,G2,G2,False,False
SA1044-A96147A-R05-C46,G2,G2,False,False
SA1044-A96147A-R05-C53,G2,G2,False,False
SA1044-A96147A-R06-C09,G1,G1,False,False
SA1044-A96147A-R06-C15,G1,G1,False,False
SA1044-A96147A-R06-C16,G1,G1,False,False
SA1044-A96147A-R06-C17,G1,G1,False,False
SA1044-A96147A-R06-C18,G1,G1,False,False
SA1044-A96147A-R06-C19,G1,G1,False,False
SA1044-A96147A-R06-C24,S,G2,True,True
SA1044-A96147A-R06-C25,S,G2,True,True
SA1044-A96147A-R06-C26,S,G2,True,True
SA1044-A96147A-R06-C27,S,S,False,False
SA1044-A96147A-R06-C29,S,G2,True,True
SA1044-A96147A-R06-C30,S,G2,True,True
SA1044-A96147A-R06-C32,S,S,True,False
SA1044-A96147A-R06-C33,S,S,False,False
SA1044-A96147A-R06-C34,S,G1,True,True
SA1044-A96147A-R06-C35,S,S,False,False
SA1044-A96147A-R06-C36,S,S,False,False
SA1044-A96147A-R06-C37,S,G2,True,True
SA1044-A96147A-R06-C40,G2,G2,True,False
SA1044-A96147A-R06-C43,G2,S,True,True
SA1044-A96147A-R06-C45,G2,G2,False,False
SA1044-A96147A-R06-C49,G2,G2,False,False
SA1044-A96147A-R07-C10,G1,G1,False,False
SA1044-A96147A-R07-C14,G1,G1,False,False
SA1044-A96147A-R07-C15,G1,G1,False,False
SA1044-A96147A-R07-C18,G1,G1,False,False
SA1044-A96147A-R07-C19,G1,G1,False,False
SA1044-A96147A-R07-C20,G1,G1,False,False
